instrument_id,name,industry,snapshot_industry,close,change_pct,close_position,volume_multiple,turnover_pct,float_cap_100m,amount_100m,breakout_distance_pct,prior14_high,day_high,day_low,five_day_return_pct,ma5,last_event,last_event_age,last_event_multiple,anchor_date,anchor_low,anchor_margin_pct,events,reset_count,min_post_anchor_close,contraction_days,current_vs_anchor_close_pct,sector_positive_ratio,sector_peer_count,screen_rank,research_score,score_components
001288.SZ,运机集团,专用设备,能源及重型设备,30.65,8.495575221238937,0.875,3.353946435702495,6.0931,46.5490745,2.7907561182,-0.7448186528497436,30.88,31.08,27.64,2.268935602268929,29.248,2026-09-16,0,3.353946435702495,2026-09-16,27.64,10.890014471780018,1,0,,0,0.0,0.8064516129032258,62,5,92.07228814975764,"{'close_strength': 13.125, 'breakout_proximity': 10.882772020725385, 'recent_signal': 10.0, 'price_momentum': 10, 'active_volume': 10, 'industry_breadth': 8.064516129032258, 'turnover': 10, 'float_cap': 10, 'liquidity': 5, 'controlled_5d_move': 5}"
603558.SH,健盛集团,服装家纺,棉纺,13.05,4.316546762589946,0.8947368421052636,2.7656501356560335,2.4463,44.714259,1.06799552,3.1620553359683834,12.65,13.15,12.2,6.879606879606914,12.434000000000001,2026-09-16,0,2.7656501356560335,2026-09-16,12.2,6.9672131147541005,1,0,,0,0.0,0.875,8,13,91.85628603589552,"{'close_strength': 13.421052631578954, 'breakout_proximity': 15, 'recent_signal': 10.0, 'price_momentum': 8.860911270983243, 'active_volume': 10, 'industry_breadth': 8.75, 'turnover': 8.154333333333334, 'float_cap': 10, 'liquidity': 2.6699888, 'controlled_5d_move': 5}"
002623.SZ,亚玛顿,光伏设备,光伏辅材,16.76,3.584672435105074,0.8198198198198207,3.407254105567348,7.4816,32.28581035999999,2.3713938334,0.1793185893604443,16.73,16.96,15.85,3.9057656540607777,16.316,2026-09-16,0,3.407254105567348,2026-09-16,15.85,5.74132492113566,1,0,,0,0.0,0.85,20,4,90.7073959065131,"{'close_strength': 12.29729729729731, 'breakout_proximity': 12.268977884040668, 'recent_signal': 10.0, 'price_momentum': 7.641120725175123, 'active_volume': 10, 'industry_breadth': 8.5, 'turnover': 10, 'float_cap': 10, 'liquidity': 5, 'controlled_5d_move': 5}"
002935.SZ,天奥电子,军工电子,军工电子Ⅲ,16.19,6.794195250659629,0.8503937007874033,2.644003163350038,1.9657,67.20321671,1.2926074227,0.18564356435644136,16.16,16.38,15.11,2.209595959595978,15.598,2026-09-16,0,2.644003163350038,2026-09-16,15.11,7.147584381204508,1,0,,0,0.0,0.9672131147540983,61,16,88.80222522757003,"{'close_strength': 12.755905511811049, 'breakout_proximity': 12.278465346534663, 'recent_signal': 10.0, 'price_momentum': 10, 'active_volume': 10, 'industry_breadth': 9.672131147540984, 'turnover': 6.552333333333333, 'float_cap': 9.3118713316, 'liquidity': 3.2315185567499998, 'controlled_5d_move': 5}"
603010.SH,万盛股份,化学制品,其他化学制品,12.29,4.774083546462049,0.7249999999999989,2.427024929130455,3.0556,70.14865307,2.13502063,-1.205787781350487,12.44,12.51,11.71,6.222990492653424,11.764,2026-09-16,0,2.427024929130455,2026-09-16,11.71,4.953031596925683,1,0,,0,0.0,0.9156626506024096,83,20,88.67559593428737,"{'close_strength': 10.874999999999982, 'breakout_proximity': 10.191318327974269, 'recent_signal': 10.0, 'price_momentum': 9.623472577436749, 'active_volume': 9.635124645652276, 'industry_breadth': 9.156626506024097, 'turnover': 10, 'float_cap': 9.1940538772, 'liquidity': 5, 'controlled_5d_move': 5}"
001211.SZ,双枪科技,家居用品,其他家居用品,24.23,8.508732646663697,0.8647540983606563,2.836409339725973,7.5418,22.61630623,1.6750980755999998,-3.46613545816733,25.1,24.56,22.12,-1.7437145174371338,23.266,2026-09-16,0,2.836409339725973,2026-09-16,22.12,9.5388788426763,1,0,,0,0.0,0.7083333333333334,24,11,86.04318681049219,"{'close_strength': 12.971311475409845, 'breakout_proximity': 6.800796812749006, 'recent_signal': 10.0, 'price_momentum': 10, 'active_volume': 10, 'industry_breadth': 7.083333333333334, 'turnover': 10, 'float_cap': 10, 'liquidity': 4.187745188999999, 'controlled_5d_move': 5}"
002745.SZ,木林森,光学光电子,LED,12.38,4.384485666104565,0.8970588235294139,1.2612210122978411,7.0544,130.83028012000003,9.1278730969,2.823920265780755,12.04,12.45,11.77,9.55752212389378,11.678,2026-09-14,2,2.330090419729513,2026-09-14,10.82,14.417744916820707,1,0,11.86,2,3.8590604026845776,0.9310344827586207,29,74,84.4561209569147,"{'close_strength': 13.45588235294121, 'breakout_proximity': 15, 'recent_signal': 7.142857142857143, 'price_momentum': 8.974142776840942, 'active_volume': 3.8061050614892054, 'industry_breadth': 9.310344827586206, 'turnover': 10, 'float_cap': 6.766788795199999, 'liquidity': 5, 'controlled_5d_move': 5}"
603507.SH,振江股份,风电设备,风电零部件,23.55,3.8817820908689793,0.9083969465648849,3.220066464954446,7.3473,55.6495449,4.01348505,-3.046521202140795,24.29,23.67,22.36,5.274921770228014,22.496000000000002,2026-09-16,0,3.220066464954446,2026-09-15,21.6,9.027777777777768,2,0,23.55,0,3.8817820908689793,0.5185185185185185,27,8,84.1516792692289,"{'close_strength': 13.625954198473273, 'breakout_proximity': 7.4302181967888075, 'recent_signal': 10.0, 'price_momentum': 8.136303484781632, 'active_volume': 10, 'industry_breadth': 5.185185185185185, 'turnover': 10, 'float_cap': 9.774018204, 'liquidity': 5, 'controlled_5d_move': 5}"
001358.SZ,兴欣新材,化学制品,其他化学制品,24.54,6.279774794283233,0.8235294117647061,3.335884858061064,8.3063,12.50958402,1.0281725092,-5.3240740740740815,25.92,24.9,22.86,2.59197324414715,23.38,2026-09-16,0,3.335884858061064,2026-09-16,22.86,7.349081364829391,1,0,,0,0.0,0.9156626506024096,83,6,83.09388784438356,"{'close_strength': 12.35294117647059, 'breakout_proximity': 4.013888888888878, 'recent_signal': 10.0, 'price_momentum': 10, 'active_volume': 10, 'industry_breadth': 9.156626506024097, 'turnover': 10, 'float_cap': 10, 'liquidity': 2.570431273, 'controlled_5d_move': 5}"
002973.SZ,侨银股份,环境治理,固废治理,13.3,6.314948041566759,0.9240506329113939,0.9579845763540162,4.2533,42.2478623,1.77061186,0.9104704097116834,13.18,13.36,12.57,4.395604395604424,12.542,2026-09-11,3,2.1374281358787046,2026-09-11,11.3,17.699115044247794,1,0,12.45,3,4.313725490196085,0.8285714285714286,35,113,82.94291764000852,"{'close_strength': 13.860759493670908, 'breakout_proximity': 13.365705614567526, 'recent_signal': 5.7142857142857135, 'price_momentum': 10, 'active_volume': 2.289922881770081, 'industry_breadth': 8.285714285714286, 'turnover': 10, 'float_cap': 10, 'liquidity': 4.42652965, 'controlled_5d_move': 5}"
600360.SH,华微电子,半导体,分立器件,11.08,2.4976873265494914,0.8095238095238104,1.4756047786292696,10.4272,106.40071924,10.86814797,0.9107468123861429,10.98,11.2,10.57,11.919191919191952,10.444,2026-09-15,1,2.3001146141991273,2026-09-11,9.49,16.75447839831401,2,0,10.2,1,8.308895405669592,1.0,18,44,82.24707993399377,"{'close_strength': 12.142857142857157, 'breakout_proximity': 13.366120218579216, 'recent_signal': 8.571428571428573, 'price_momentum': 5.829478877582486, 'active_volume': 4.878023893146349, 'industry_breadth': 10.0, 'turnover': 9.715200000000001, 'float_cap': 7.7439712304, 'liquidity': 5, 'controlled_5d_move': 5}"
002640.SZ,跨境通,互联网电商,跨境电商,3.43,5.864197530864201,0.6571428571428578,2.17619743494193,12.2534,53.10537974,6.4819760322,-3.6516853932584192,3.56,3.55,3.2,-1.4367816091954033,3.386,2026-09-16,0,2.17619743494193,2026-09-16,3.2,7.187499999999991,1,0,,0,0.0,0.875,8,26,81.88412008569821,"{'close_strength': 9.857142857142867, 'breakout_proximity': 6.522471910112371, 'recent_signal': 10.0, 'price_momentum': 10, 'active_volume': 8.38098717470965, 'industry_breadth': 8.75, 'turnover': 8.497733333333334, 'float_cap': 9.8757848104, 'liquidity': 5, 'controlled_5d_move': 5}"
605589.SH,圣泉集团,塑料制品,合成树脂,41.48,4.747474747474745,0.7999999999999976,2.279600730157064,6.3535,350.8872012,21.95054331,0.2658931592941727,41.37,41.95,39.6,7.628437986507541,39.34,2026-09-16,0,2.279600730157064,2026-09-16,39.6,4.747474747474745,1,0,,0,0.0,0.8571428571428571,14,25,81.44739654027968,"{'close_strength': 11.999999999999964, 'breakout_proximity': 12.398839738941259, 'recent_signal': 10.0, 'price_momentum': 9.579124579124574, 'active_volume': 8.89800365078532, 'industry_breadth': 8.571428571428571, 'turnover': 10, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
000561.SZ,烽火电子,军工装备,航空装备Ⅲ,7.95,4.057591623036649,0.423076923076923,3.238016648824778,3.7033,61.7116683,2.3079764587000002,-1.6089108910891103,8.08,8.4,7.62,0.25220680958384367,7.848,2026-09-16,0,3.238016648824778,2026-09-16,7.62,4.330708661417315,1,0,,0,0.0,0.75,48,7,81.39364014924793,"{'close_strength': 6.346153846153845, 'breakout_proximity': 9.586633663366335, 'recent_signal': 10.0, 'price_momentum': 8.429319371727749, 'active_volume': 10, 'industry_breadth': 7.5, 'turnover': 10, 'float_cap': 9.531533268, 'liquidity': 5, 'controlled_5d_move': 5}"
001368.SZ,通达创智,家居用品,娱乐用品,30.59,5.446397793864177,0.9005235602094234,0.9434120790605157,4.166,33.06185554,1.3590863829999997,3.589569928885883,29.53,30.78,28.87,12.339331619537264,28.644000000000002,2026-09-09,5,2.924486267419447,2026-09-08,24.04,27.246256239600662,2,0,27.23,5,19.7729052466719,0.9333333333333333,15,138,81.31310594642012,"{'close_strength': 13.50785340314135, 'breakout_proximity': 15, 'recent_signal': 2.8571428571428568, 'price_momentum': 10, 'active_volume': 2.2170603953025787, 'industry_breadth': 9.333333333333334, 'turnover': 10, 'float_cap': 10, 'liquidity': 3.397715957499999, 'controlled_5d_move': 5}"
603038.SH,华立股份,建筑材料,其他建材,16.46,8.147174770039435,0.8181818181818197,3.028266524175834,4.7587,44.22425066,2.08255098,-10.640608034744847,18.42,16.74,15.2,-2.1403091557669396,15.76,2026-09-16,0,3.028266524175834,2026-09-16,15.2,8.289473684210535,1,0,,0,0.0,0.8823529411764706,17,10,81.096256684492,"{'close_strength': 12.272727272727295, 'breakout_proximity': 0, 'recent_signal': 10.0, 'price_momentum': 10, 'active_volume': 10, 'industry_breadth': 8.823529411764707, 'turnover': 10, 'float_cap': 10, 'liquidity': 5, 'controlled_5d_move': 5}"
002150.SZ,正泰电源,光伏设备,逆变器,20.76,4.8484848484848575,0.8035714285714297,3.0686895052096883,3.7374,74.42553419999999,2.75560807,-9.660574412532629,22.98,20.98,19.86,0.874635568513149,20.224,2026-09-16,0,3.0686895052096883,2026-09-16,19.86,4.531722054380682,1,0,,0,0.0,1.0,10,9,80.8240248080462,"{'close_strength': 12.053571428571445, 'breakout_proximity': 0, 'recent_signal': 10.0, 'price_momentum': 9.747474747474762, 'active_volume': 10, 'industry_breadth': 10.0, 'turnover': 10, 'float_cap': 9.022978632000001, 'liquidity': 5, 'controlled_5d_move': 5}"
002927.SZ,泰永长征,电网设备,配电设备,18.16,2.8312570781426905,0.9175257731958779,1.645872476853332,5.8166,40.08598448,2.293808415,-2.3130715438407723,18.59,18.24,17.27,1.3392857142856984,17.638,2026-09-15,1,2.402977300443928,2026-09-15,17.02,6.698002350176258,1,0,18.16,1,2.8312570781426905,0.7692307692307693,26,41,80.67180639375108,"{'close_strength': 13.762886597938168, 'breakout_proximity': 8.530392684238842, 'recent_signal': 8.571428571428573, 'price_momentum': 6.385428463571151, 'active_volume': 5.7293623842666594, 'industry_breadth': 7.6923076923076925, 'turnover': 10, 'float_cap': 10, 'liquidity': 5, 'controlled_5d_move': 5}"
603686.SH,福龙马,环境治理,综合环境治理,14.35,2.3537803138373725,0.8833333333333327,2.2600460914196847,15.2262,59.6142624,9.0218954,-1.6449623029472282,14.59,14.42,13.82,5.051244509516817,13.552,2026-09-16,0,2.2600460914196847,2026-09-15,12.8,12.109375,2,0,14.35,1,2.3537803138373725,0.7333333333333333,15,3,80.6370503630732,"{'close_strength': 13.249999999999991, 'breakout_proximity': 9.532556545579158, 'recent_signal': 10.0, 'price_momentum': 5.58963385639562, 'active_volume': 8.800230457098424, 'industry_breadth': 7.333333333333333, 'turnover': 6.515866666666667, 'float_cap': 9.615429504, 'liquidity': 5, 'controlled_5d_move': 5}"
002228.SZ,合兴包装,包装印刷,纸包装,3.19,4.590163934426239,0.6956521739130441,2.359189515996341,3.6281,38.57736223,1.3876340247,-4.20420420420421,3.33,3.26,3.03,-2.1472392638036686,3.152,2026-09-16,0,2.359189515996341,2026-09-16,3.03,5.280528052805278,1,0,,0,0.0,0.7272727272727273,22,24,80.48317610755872,"{'close_strength': 10.434782608695661, 'breakout_proximity': 5.693693693693685, 'recent_signal': 10.0, 'price_momentum': 9.316939890710398, 'active_volume': 9.295947579981705, 'industry_breadth': 7.272727272727273, 'turnover': 10, 'float_cap': 10, 'liquidity': 3.4690850617500004, 'controlled_5d_move': 5}"
603120.SH,肯特催化,化学制品,其他化学制品,54.2,5.09986426216793,0.7644539614561038,1.2635125543795058,10.2913,20.5418,2.08327934,1.6122984626921522,53.34,55.3,50.63,2.8462998102466663,50.858000000000004,2026-09-08,6,2.407817572965714,2026-09-08,47.8,13.389121338912148,1,0,49.21,6,7.326732673267333,0.9156626506024096,83,159,80.09381782237284,"{'close_strength': 11.466809421841557, 'breakout_proximity': 14.418447694038228, 'recent_signal': 1.428571428571429, 'price_momentum': 10, 'active_volume': 3.817562771897529, 'industry_breadth': 9.156626506024097, 'turnover': 9.8058, 'float_cap': 10, 'liquidity': 5, 'controlled_5d_move': 5}"
603065.SH,宿迁联盛,化学制品,其他化学制品,14.4,4.956268221574334,0.7383177570093464,2.4434558019757877,8.2158,60.3313344,4.892555,-19.732441471571917,17.94,14.68,13.61,3.225806451612878,13.788,2026-09-16,0,2.4434558019757877,2026-09-16,13.61,5.804555473916251,1,0,,0,0.0,0.9156626506024096,83,17,79.46253219766712,"{'close_strength': 11.074766355140197, 'breakout_proximity': 0, 'recent_signal': 10.0, 'price_momentum': 9.92711370262389, 'active_volume': 9.717279009878938, 'industry_breadth': 9.156626506024097, 'turnover': 10, 'float_cap': 9.586746624, 'liquidity': 5, 'controlled_5d_move': 5}"
002222.SZ,福晶科技,光学光电子,光学元件,68.59,8.083832335329344,0.817365269461078,2.388946264878394,7.6882,321.10525103000003,24.330456025700002,-2.9844413012729887,70.7,69.81,63.13,3.1273492707863504,65.678,2026-09-16,0,2.388946264878394,2026-09-16,63.13,8.64881989545383,1,0,,0,0.0,1.0,26,23,79.22854841439866,"{'close_strength': 12.26047904191617, 'breakout_proximity': 7.523338048090516, 'recent_signal': 10.0, 'price_momentum': 10, 'active_volume': 9.44473132439197, 'industry_breadth': 10.0, 'turnover': 10, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
000859.SZ,国风新材,塑料制品,膜材料,9.86,2.1761658031087983,0.5643564356435637,2.3803681522020237,13.6269,88.33779088,11.7656605084,-1.2024048096192508,9.98,10.3,9.29,13.725490196078427,9.212,2026-09-16,0,2.3803681522020237,2026-09-15,8.89,10.911136107986486,2,0,9.86,0,2.1761658031087983,0.9523809523809523,21,2,78.92955430835889,"{'close_strength': 8.465346534653456, 'breakout_proximity': 10.196392785571122, 'recent_signal': 10.0, 'price_momentum': 5.293609671847998, 'active_volume': 9.401840761010119, 'industry_breadth': 9.523809523809524, 'turnover': 7.582066666666667, 'float_cap': 8.4664883648, 'liquidity': 5, 'controlled_5d_move': 5}"
603407.SH,长裕集团,小金属,其他小金属,57.88,6.612635844538595,0.7407407407407409,2.779746545260909,24.2839,20.7858656,4.96356228,-2.3946037099494055,59.3,59.28,53.88,7.5636498792045925,53.696,2026-09-16,0,2.779746545260909,2026-09-16,53.88,7.4239049740163265,1,0,,0,0.0,0.875,16,12,78.746605546187,"{'close_strength': 11.111111111111114, 'breakout_proximity': 8.40809443507589, 'recent_signal': 10.0, 'price_momentum': 10, 'active_volume': 10, 'industry_breadth': 8.75, 'turnover': 0.47740000000000055, 'float_cap': 10, 'liquidity': 5, 'controlled_5d_move': 5}"
002876.SZ,三利谱,光学光电子,面板,31.67,1.3440000000000119,0.8425196850393706,1.011263814891799,4.4391,47.16977305,2.0726247759,-0.6275494195167819,31.87,31.87,30.6,10.233205708318849,29.98,2026-09-15,1,2.116923215357577,2026-09-14,28.86,9.736659736659735,2,0,31.25,2,3.5305655442955164,0.9487179487179487,39,31,78.21806494604914,"{'close_strength': 12.637795275590559, 'breakout_proximity': 11.058675870724826, 'recent_signal': 8.571428571428573, 'price_momentum': 3.9066666666666867, 'active_volume': 2.5563190744589948, 'industry_breadth': 9.487179487179487, 'turnover': 10, 'float_cap': 10, 'liquidity': 5, 'controlled_5d_move': 5}"
603236.SH,移远通信,通信设备,通信终端及配件,69.74,4.323111443530303,0.7441077441077423,1.5195081086601236,5.7415,282.70169048,16.19144217,4.120633024783493,66.98,70.5,67.53,14.215525712414024,63.76199999999999,2026-09-15,1,2.5599889777216,2026-09-15,62.69,11.245812729302918,1,0,69.74,1,4.323111443530303,0.8571428571428571,28,40,77.96579863445773,"{'close_strength': 11.161616161616134, 'breakout_proximity': 15, 'recent_signal': 8.571428571428573, 'price_momentum': 8.871852405883839, 'active_volume': 5.097540543300618, 'industry_breadth': 8.571428571428571, 'turnover': 10, 'float_cap': 0.691932380799999, 'liquidity': 5, 'controlled_5d_move': 5}"
603267.SH,鸿远电子,军工电子,军工电子Ⅲ,51.59,2.5850069596341285,0.698324022346369,1.3368521817128571,5.2263,119.21463631,6.20356945,0.4282655246252709,51.37,52.13,50.34,7.838628762541799,50.026,2026-09-14,2,2.0199527143510583,2026-09-11,46.92,9.953111679454384,2,0,50.29,2,2.7689243027888555,0.9672131147540983,61,67,77.32293396808606,"{'close_strength': 10.474860335195535, 'breakout_proximity': 12.642398286937906, 'recent_signal': 7.142857142857143, 'price_momentum': 5.975011599390214, 'active_volume': 4.184260908564285, 'industry_breadth': 9.672131147540984, 'turnover': 10, 'float_cap': 7.2314145476, 'liquidity': 5, 'controlled_5d_move': 5}"
